datetime,open,high,low,close,volume
2024-03-23 22:00:00+00:00,64944.68,65050.72,64744.55,64747.86,474.50737
2024-03-23 23:00:00+00:00,64747.87,64810.0,63861.66,63990.01,1455.90346
2024-03-24 00:00:00+00:00,63990.02,64576.73,63954.85,64524.0,870.29259
2024-03-24 01:00:00+00:00,64524.0,64723.16,64380.0,64470.0,538.45739
2024-03-24 02:00:00+00:00,64470.01,64539.99,64170.0,64278.06,658.93709
2024-03-24 03:00:00+00:00,64278.05,64278.06,63922.85,63962.98,868.02748
2024-03-24 04:00:00+00:00,63962.98,64250.0,63772.29,64218.0,843.4309
2024-03-24 05:00:00+00:00,64218.0,64379.62,64103.33,64304.57,431.14367
2024-03-24 06:00:00+00:00,64304.57,64418.54,64086.19,64218.94,522.18944
2024-03-24 07:00:00+00:00,64218.93,64583.44,64027.77,64583.43,887.3597
2024-03-24 08:00:00+00:00,64583.44,65259.42,64476.0,65244.0,1825.98978
2024-03-24 09:00:00+00:00,65244.0,65251.99,64800.0,64880.02,927.0207
2024-03-24 10:00:00+00:00,64880.01,65368.66,64872.0,65098.01,862.8569
2024-03-24 11:00:00+00:00,65098.01,65349.56,64958.0,65334.01,873.86538
2024-03-24 12:00:00+00:00,65334.0,65783.88,65177.28,65646.77,1705.83907
2024-03-24 13:00:00+00:00,65646.76,65825.0,65262.8,65357.71,1308.27628
2024-03-24 14:00:00+00:00,65357.72,65925.19,65315.32,65649.99,1477.95869
2024-03-24 15:00:00+00:00,65650.0,65750.07,65433.22,65673.36,856.48235
2024-03-24 16:00:00+00:00,65673.36,65838.88,65177.38,65249.04,1202.84418
2024-03-24 17:00:00+00:00,65249.04,65539.01,64600.01,65345.99,2260.69649
2024-03-24 18:00:00+00:00,65345.99,66045.99,65340.0,65846.01,1923.39804
2024-03-24 19:00:00+00:00,65846.01,66041.67,65667.66,65843.02,1490.27069
2024-03-24 20:00:00+00:00,65843.02,66450.0,65730.6,66161.86,1944.75306
2024-03-24 21:00:00+00:00,66161.87,66666.0,66161.86,66530.01,1442.47129
2024-03-24 22:00:00+00:00,66530.01,67000.0,66480.01,66951.26,2145.20859
2024-03-24 23:00:00+00:00,66951.26,67628.69,66925.6,67209.99,3528.0104
2024-03-25 00:00:00+00:00,67210.0,67318.18,66503.97,66577.34,1749.90098
2024-03-25 01:00:00+00:00,66577.34,66997.01,66430.0,66556.0,1143.30913
2024-03-25 02:00:00+00:00,66556.0,66803.16,66385.06,66700.01,961.61426
2024-03-25 03:00:00+00:00,66700.01,67350.0,66575.76,67350.0,1256.64698
2024-03-25 04:00:00+00:00,67350.0,67533.33,67034.01,67505.99,1505.6807
2024-03-25 05:00:00+00:00,67506.0,67740.0,67264.11,67350.0,1504.72402
2024-03-25 06:00:00+00:00,67350.0,67400.0,66928.57,67149.99,1145.90651
2024-03-25 07:00:00+00:00,67150.0,67277.56,66710.0,66821.19,1030.90248
2024-03-25 08:00:00+00:00,66821.19,67200.0,66792.4,66938.67,1121.35609
2024-03-25 09:00:00+00:00,66938.68,67100.0,66747.65,67055.96,963.18355
2024-03-25 10:00:00+00:00,67055.96,67344.23,66840.9,66994.33,1181.44633
2024-03-25 11:00:00+00:00,66994.32,67020.0,66760.0,66810.15,1267.28922
2024-03-25 12:00:00+00:00,66810.15,67267.92,66780.0,67079.99,1117.7901
2024-03-25 13:00:00+00:00,67079.99,68000.0,66843.61,67984.0,2834.00376
2024-03-25 14:00:00+00:00,67984.01,69450.0,67677.45,69377.19,9198.98269
2024-03-25 15:00:00+00:00,69377.2,70000.0,69136.88,69792.05,5270.9542
2024-03-25 16:00:00+00:00,69792.06,70273.0,69440.18,70154.42,3937.65504
2024-03-25 17:00:00+00:00,70154.41,70844.44,70133.18,70559.09,3892.23798
2024-03-25 18:00:00+00:00,70559.08,70913.73,70364.8,70857.09,2325.51186
2024-03-25 19:00:00+00:00,70857.1,71000.0,70516.87,70960.89,2794.3952
2024-03-25 20:00:00+00:00,70960.89,71150.0,70684.84,70907.21,1846.42002
2024-03-25 21:00:00+00:00,70907.21,70941.1,69562.09,69853.57,2779.48822
2024-03-25 22:00:00+00:00,69853.58,70681.03,69850.0,70310.0,1460.9334
2024-03-25 23:00:00+00:00,70309.99,70469.99,69725.51,69880.01,1140.81214
2024-03-26 00:00:00+00:00,69880.0,70221.1,69732.8,69893.0,1197.13506
2024-03-26 01:00:00+00:00,69892.99,70323.79,69800.0,70284.19,1059.13894
2024-03-26 02:00:00+00:00,70284.19,70549.54,70045.0,70530.0,1200.78268
2024-03-26 03:00:00+00:00,70529.99,70606.0,70288.0,70423.11,985.82489
2024-03-26 04:00:00+00:00,70423.11,70665.83,70401.11,70600.83,797.28579
2024-03-26 05:00:00+00:00,70600.82,70609.17,70274.55,70300.0,933.54798
2024-03-26 06:00:00+00:00,70300.0,70616.64,70260.3,70616.01,986.18095
2024-03-26 07:00:00+00:00,70616.01,71561.1,70412.33,70486.38,3728.1966
2024-03-26 08:00:00+00:00,70486.38,70820.0,70268.66,70693.66,1845.31347
2024-03-26 09:00:00+00:00,70693.66,71280.0,70620.0,71142.23,1462.22622
2024-03-26 10:00:00+00:00,71142.24,71194.99,70865.73,70893.73,1466.58704
2024-03-26 11:00:00+00:00,70893.73,70906.72,70578.0,70693.16,1260.55387
2024-03-26 12:00:00+00:00,70693.17,71113.5,70524.0,71109.99,1464.34142
2024-03-26 13:00:00+00:00,71109.99,71136.63,70070.0,70389.99,2884.51845
2024-03-26 14:00:00+00:00,70389.99,70676.2,69280.0,70310.0,4822.42435
2024-03-26 15:00:00+00:00,70310.01,70348.05,69686.6,70250.0,1891.858
2024-03-26 16:00:00+00:00,70250.01,70499.0,69412.0,69729.99,2778.42627
2024-03-26 17:00:00+00:00,69729.99,70200.0,69502.0,70066.55,1525.7649
2024-03-26 18:00:00+00:00,70066.54,70400.0,69927.49,69932.0,1025.64281
2024-03-26 19:00:00+00:00,69931.99,70081.1,69445.97,69477.67,2297.9437
2024-03-26 20:00:00+00:00,69477.66,69872.0,69401.72,69827.76,982.28972
2024-03-26 21:00:00+00:00,69827.76,70197.05,69730.0,70000.68,819.80881
2024-03-26 22:00:00+00:00,70000.67,70280.0,69652.01,70249.22,810.82708
2024-03-26 23:00:00+00:00,70249.21,70305.33,69946.14,69988.0,707.76517
2024-03-27 00:00:00+00:00,69987.99,70700.0,69840.0,70619.99,1521.91332
2024-03-27 01:00:00+00:00,70619.99,70739.65,70170.67,70326.74,1197.48528
2024-03-27 02:00:00+00:00,70326.74,70588.0,70175.0,70575.94,830.42801
2024-03-27 03:00:00+00:00,70575.94,70687.73,70310.01,70387.99,822.87309
2024-03-27 04:00:00+00:00,70388.0,70487.37,70034.45,70190.0,1011.99578
2024-03-27 05:00:00+00:00,70190.0,70519.99,70154.37,70475.07,830.06961
2024-03-27 06:00:00+00:00,70475.06,70598.0,70164.46,70309.99,785.62602
2024-03-27 07:00:00+00:00,70310.0,70331.62,69640.0,69725.99,1565.71437
2024-03-27 08:00:00+00:00,69726.0,69991.71,69510.0,69547.91,1124.41606
2024-03-27 09:00:00+00:00,69547.91,70111.0,69407.0,70057.6,1641.41293
2024-03-27 10:00:00+00:00,70057.6,70200.4,69920.0,70112.01,1223.53867
2024-03-27 11:00:00+00:00,70112.01,70359.97,70021.1,70220.73,1182.41741
2024-03-27 12:00:00+00:00,70220.73,70375.39,69994.01,70186.18,1212.97579
2024-03-27 13:00:00+00:00,70186.17,71769.54,69645.04,69892.0,8425.75461
2024-03-27 14:00:00+00:00,69891.99,70218.08,68534.01,70050.74,8808.9635
2024-03-27 15:00:00+00:00,70050.74,70078.5,68868.59,68874.0,3881.76696
2024-03-27 16:00:00+00:00,68873.99,69310.0,68359.18,69244.0,3154.85859
2024-03-27 17:00:00+00:00,69244.01,69406.0,68600.0,68680.01,1536.70277
2024-03-27 18:00:00+00:00,68680.01,68925.6,68410.0,68475.61,1899.56324
2024-03-27 19:00:00+00:00,68475.6,68933.33,68468.01,68652.0,1505.42637
2024-03-27 20:00:00+00:00,68652.01,69163.01,68630.0,68906.02,1062.90397
2024-03-27 21:00:00+00:00,68906.01,69250.0,68900.0,68941.99,1093.45387
2024-03-27 22:00:00+00:00,68942.0,69441.4,68919.46,69440.14,1447.00718
2024-03-27 23:00:00+00:00,69440.15,69637.66,69072.4,69469.99,1352.08945
2024-03-28 00:00:00+00:00,69469.99,69980.0,69382.0,69682.0,1354.66941
2024-03-28 01:00:00+00:00,69682.0,69750.51,69300.0,69442.6,975.95051
2024-03-28 02:00:00+00:00,69442.6,69578.81,68903.62,69146.89,1106.63753
2024-03-28 03:00:00+00:00,69146.9,69373.13,69068.0,69290.0,785.488
2024-03-28 04:00:00+00:00,69290.0,69764.7,69280.0,69717.22,1037.41041
2024-03-28 05:00:00+00:00,69717.22,69939.42,69610.0,69714.2,794.00301
2024-03-28 06:00:00+00:00,69714.21,70400.0,69646.0,70363.74,1811.1137
2024-03-28 07:00:00+00:00,70363.74,70469.82,70192.71,70399.03,1282.6651
2024-03-28 08:00:00+00:00,70399.04,70865.58,70292.44,70578.1,2225.9795
2024-03-28 09:00:00+00:00,70578.1,70940.29,70527.36,70566.0,1444.05082
2024-03-28 10:00:00+00:00,70565.99,70848.8,70337.43,70800.0,1688.08225
2024-03-28 11:00:00+00:00,70800.0,70962.63,70521.11,70647.18,1414.60357
2024-03-28 12:00:00+00:00,70647.18,70850.7,70348.75,70839.16,1589.02255
2024-03-28 13:00:00+00:00,70839.15,71364.95,70397.96,70877.98,3338.63412
2024-03-28 14:00:00+00:00,70877.98,71552.06,70682.9,71537.97,3947.36294
2024-03-28 15:00:00+00:00,71537.97,71537.98,70974.96,71290.39,2460.72429
2024-03-28 16:00:00+00:00,71290.38,71320.0,70521.97,70686.95,1919.66798
2024-03-28 17:00:00+00:00,70686.96,70838.7,70450.0,70791.17,1044.25026
2024-03-28 18:00:00+00:00,70791.16,70975.99,70404.0,70550.0,1007.38486
2024-03-28 19:00:00+00:00,70550.0,70913.93,70482.33,70798.26,1228.56939
2024-03-28 20:00:00+00:00,70798.26,70876.0,70620.11,70674.08,749.73131
2024-03-28 21:00:00+00:00,70674.08,70906.5,70654.77,70781.81,598.94141
2024-03-28 22:00:00+00:00,70781.81,70882.17,70541.9,70848.01,784.63372
2024-03-28 23:00:00+00:00,70848.0,71074.03,70687.94,70780.6,849.45575
2024-03-29 00:00:00+00:00,70780.6,70827.99,70606.0,70735.8,571.19293
2024-03-29 01:00:00+00:00,70735.79,70916.16,70647.06,70790.01,723.48752
2024-03-29 02:00:00+00:00,70790.01,70815.8,70580.34,70619.27,710.7223
2024-03-29 03:00:00+00:00,70619.28,70714.0,70274.07,70442.22,1029.85551
2024-03-29 04:00:00+00:00,70442.23,70538.78,70286.0,70365.05,795.07163
2024-03-29 05:00:00+00:00,70365.05,70456.4,70176.97,70180.7,732.90036
2024-03-29 06:00:00+00:00,70180.71,70478.0,70025.0,70438.02,761.21616
2024-03-29 07:00:00+00:00,70438.01,70498.08,69746.33,69794.0,1726.56114
2024-03-29 08:00:00+00:00,69794.01,70084.01,69712.0,69932.99,1450.04436
2024-03-29 09:00:00+00:00,69933.0,70050.0,69566.2,69733.73,1028.49833
2024-03-29 10:00:00+00:00,69733.73,70125.95,69566.0,70108.0,1174.67292
2024-03-29 11:00:00+00:00,70108.01,70318.0,70062.11,70142.78,1055.44873
2024-03-29 12:00:00+00:00,70142.78,70299.0,69852.08,70150.01,1187.32733
2024-03-29 13:00:00+00:00,70150.0,70636.04,70050.54,70426.7,1265.39015
2024-03-29 14:00:00+00:00,70426.7,70500.0,70034.46,70061.83,1409.37716
2024-03-29 15:00:00+00:00,70061.83,70129.22,69009.0,69180.0,3181.87663
2024-03-29 16:00:00+00:00,69179.99,69591.43,69078.62,69176.47,1972.71473
2024-03-29 17:00:00+00:00,69176.46,69463.2,69100.0,69404.29,960.2293
2024-03-29 18:00:00+00:00,69404.29,69602.0,69322.02,69513.98,736.65387
2024-03-29 19:00:00+00:00,69513.98,69666.0,69360.6,69665.99,576.4681
2024-03-29 20:00:00+00:00,69665.99,69711.06,69530.0,69615.59,460.46997
2024-03-29 21:00:00+00:00,69615.59,69625.26,69290.0,69419.99,580.03323
2024-03-29 22:00:00+00:00,69420.0,69820.89,69419.99,69808.0,722.75182
2024-03-29 23:00:00+00:00,69807.99,69916.5,69746.09,69850.54,632.11935
2024-03-30 00:00:00+00:00,69850.53,69936.95,69710.0,69932.9,678.92298
2024-03-30 01:00:00+00:00,69932.89,70177.87,69826.36,69976.07,988.39393
2024-03-30 02:00:00+00:00,69976.08,70010.0,69838.24,69934.0,417.42063
2024-03-30 03:00:00+00:00,69934.01,70042.19,69750.0,69773.99,449.20847
2024-03-30 04:00:00+00:00,69774.0,70100.0,69755.98,70068.52,648.05245
2024-03-30 05:00:00+00:00,70068.51,70321.1,69866.67,70006.81,1010.83741
2024-03-30 06:00:00+00:00,70006.8,70098.39,69868.41,69960.0,575.979
2024-03-30 07:00:00+00:00,69960.01,70022.99,69852.08,69852.18,434.17434
2024-03-30 08:00:00+00:00,69852.18,70016.0,69811.37,69966.01,552.88099
2024-03-30 09:00:00+00:00,69966.0,70162.79,69907.87,70008.31,492.14412
2024-03-30 10:00:00+00:00,70008.32,70110.95,69940.08,70042.19,405.86018
2024-03-30 11:00:00+00:00,70042.19,70183.67,70042.19,70183.55,623.01928
2024-03-30 12:00:00+00:00,70183.54,70218.9,70090.0,70218.89,487.51039
2024-03-30 13:00:00+00:00,70218.89,70269.15,70075.78,70148.05,458.50059
2024-03-30 14:00:00+00:00,70148.04,70173.02,69985.3,70038.01,536.51794
2024-03-30 15:00:00+00:00,70038.01,70142.87,69925.87,69999.99,477.63036
2024-03-30 16:00:00+00:00,69999.99,70280.06,69900.0,70178.16,644.85144
2024-03-30 17:00:00+00:00,70178.17,70178.17,69999.98,70036.01,480.15482
2024-03-30 18:00:00+00:00,70036.02,70036.02,69881.17,69924.91,428.10577
2024-03-30 19:00:00+00:00,69924.91,69936.24,69670.0,69896.34,1011.07475
2024-03-30 20:00:00+00:00,69896.34,69896.35,69780.0,69812.5,357.3685
2024-03-30 21:00:00+00:00,69812.5,69850.0,69621.97,69722.08,417.93392
2024-03-30 22:00:00+00:00,69722.07,69834.0,69645.16,69720.91,527.92684
2024-03-30 23:00:00+00:00,69720.91,69779.3,69540.0,69582.18,540.14232
2024-03-31 00:00:00+00:00,69582.17,69963.45,69562.99,69872.29,963.49455
2024-03-31 01:00:00+00:00,69872.29,70098.0,69838.25,70043.54,1124.61403
2024-03-31 02:00:00+00:00,70043.53,70165.86,69950.0,69990.01,448.00123
2024-03-31 03:00:00+00:00,69990.01,70000.0,69764.71,69916.61,435.77737
2024-03-31 04:00:00+00:00,69916.6,70124.6,69874.54,70116.01,471.6206
2024-03-31 05:00:00+00:00,70116.01,70460.0,70049.99,70345.64,1631.95846
2024-03-31 06:00:00+00:00,70345.63,70395.36,70185.2,70215.0,749.52905
2024-03-31 07:00:00+00:00,70215.0,70340.15,70163.45,70301.73,637.99994
2024-03-31 08:00:00+00:00,70301.72,70470.0,70231.51,70266.0,670.14748
2024-03-31 09:00:00+00:00,70266.0,70308.57,70147.77,70225.32,348.08706
2024-03-31 10:00:00+00:00,70225.31,70312.94,70214.52,70267.12,386.25589
2024-03-31 11:00:00+00:00,70267.13,70426.47,70267.12,70369.99,569.18945
2024-03-31 12:00:00+00:00,70369.99,70606.0,70340.17,70500.0,875.34429
2024-03-31 13:00:00+00:00,70500.0,70759.1,70499.99,70585.99,1135.42895
2024-03-31 14:00:00+00:00,70585.99,70680.0,70442.0,70535.48,830.86428
2024-03-31 15:00:00+00:00,70535.48,70535.48,70289.72,70381.13,738.10256
2024-03-31 16:00:00+00:00,70381.13,70666.0,70321.86,70469.21,762.74413
2024-03-31 17:00:00+00:00,70469.21,70556.23,70440.0,70509.11,365.12099
2024-03-31 18:00:00+00:00,70509.11,71227.22,70440.49,70856.6,1636.42274
2024-03-31 19:00:00+00:00,70856.61,71145.97,70647.06,71023.5,948.18598
2024-03-31 20:00:00+00:00,71023.51,71119.93,70740.0,70840.0,685.35975
2024-03-31 21:00:00+00:00,70840.0,70941.17,70639.93,70856.0,732.46953
2024-03-31 22:00:00+00:00,70855.99,71070.93,70840.01,70970.0,735.39599
2024-03-31 23:00:00+00:00,70969.99,71366.0,70923.91,71280.01,1514.23003
2024-04-01 00:00:00+00:00,71280.0,71288.23,70844.14,71152.86,1116.65969
2024-04-01 01:00:00+00:00,71152.86,71172.08,70794.12,70819.25,882.38745
2024-04-01 02:00:00+00:00,70819.26,70902.8,70759.39,70866.98,628.48334
2024-04-01 03:00:00+00:00,70866.99,70880.0,70520.51,70588.01,733.28369
2024-04-01 04:00:00+00:00,70588.01,70648.83,70417.61,70429.99,749.62684
2024-04-01 05:00:00+00:00,70429.98,70515.6,69000.0,69167.48,3934.73092
2024-04-01 06:00:00+00:00,69167.47,69671.64,68888.0,69614.96,3472.40672
2024-04-01 07:00:00+00:00,69614.96,69786.0,69520.0,69594.94,1599.73414
2024-04-01 08:00:00+00:00,69594.94,69594.94,69165.35,69388.64,1853.67407
2024-04-01 09:00:00+00:00,69388.64,69616.65,69388.64,69395.0,995.46884
2024-04-01 10:00:00+00:00,69395.0,69577.14,69280.01,69554.01,924.22077
2024-04-01 11:00:00+00:00,69554.0,69799.98,69440.0,69460.01,1012.38114
2024-04-01 12:00:00+00:00,69460.0,69841.13,69400.69,69841.13,873.5717
2024-04-01 13:00:00+00:00,69841.13,70080.0,69654.22,69880.0,1739.02271
2024-04-01 14:00:00+00:00,69880.0,69933.93,68611.45,68906.07,3694.44969
2024-04-01 15:00:00+00:00,68906.07,69021.66,68161.48,68237.15,4703.8607
2024-04-01 16:00:00+00:00,68237.15,68784.53,68062.86,68566.16,2144.08693
2024-04-01 17:00:00+00:00,68566.17,68752.03,68201.12,68750.01,1663.95304
2024-04-01 18:00:00+00:00,68750.0,68980.25,68450.0,68927.1,1618.87824
2024-04-01 19:00:00+00:00,68927.1,69816.24,68884.91,69648.01,2915.61918
2024-04-01 20:00:00+00:00,69648.01,69785.34,69327.66,69730.06,1280.51944
2024-04-01 21:00:00+00:00,69730.06,69900.0,69552.1,69586.0,1013.73438
2024-04-01 22:00:00+00:00,69585.99,69853.87,69577.96,69711.79,1228.91818
2024-04-01 23:00:00+00:00,69711.8,69876.04,69634.7,69649.8,665.64859
2024-04-02 00:00:00+00:00,69649.81,69674.23,69040.0,69349.08,1454.31705
2024-04-02 01:00:00+00:00,69349.08,69600.0,69250.0,69391.12,796.88007
2024-04-02 02:00:00+00:00,69391.12,69417.23,66000.0,66996.0,8824.11958
2024-04-02 03:00:00+00:00,66996.01,67278.78,66509.68,66703.97,3652.23391
2024-04-02 04:00:00+00:00,66703.97,66940.0,66322.24,66592.08,2691.12885
2024-04-02 05:00:00+00:00,66592.09,66835.39,66120.75,66764.65,2534.68227
2024-04-02 06:00:00+00:00,66764.64,67120.0,66700.0,66866.97,1907.72996
2024-04-02 07:00:00+00:00,66866.97,66893.1,66446.22,66455.5,1694.86712
2024-04-02 08:00:00+00:00,66455.5,66705.08,66106.58,66240.02,2077.24037
2024-04-02 09:00:00+00:00,66240.02,66536.05,65746.2,66080.74,3504.04117
2024-04-02 10:00:00+00:00,66080.74,66280.0,65454.55,65984.0,2544.54657
2024-04-02 11:00:00+00:00,65984.01,66037.97,65075.0,65622.69,4910.76911
2024-04-02 12:00:00+00:00,65622.69,65834.0,65130.01,65345.59,2504.25447
2024-04-02 13:00:00+00:00,65345.58,65448.84,64588.58,65224.2,5329.13582
2024-04-02 14:00:00+00:00,65224.2,66249.83,65170.0,65702.31,5243.12798
2024-04-02 15:00:00+00:00,65702.31,66111.55,64666.81,64890.0,4588.52623
2024-04-02 16:00:00+00:00,64889.99,65750.0,64550.0,65543.91,3533.76175
2024-04-02 17:00:00+00:00,65543.91,65680.0,65275.42,65608.01,1846.64237
2024-04-02 18:00:00+00:00,65608.02,66050.0,65386.96,65811.01,2924.99067
2024-04-02 19:00:00+00:00,65811.01,66200.0,65779.23,65914.9,3176.02426
2024-04-02 20:00:00+00:00,65914.91,66120.0,65500.98,65650.43,2576.66574
2024-04-02 21:00:00+00:00,65650.42,65821.14,65200.0,65692.78,1942.47144
2024-04-02 22:00:00+00:00,65692.77,65933.76,65564.24,65815.96,773.09406
2024-04-02 23:00:00+00:00,65815.96,65830.0,65360.0,65463.99,768.57711
2024-04-03 00:00:00+00:00,65463.99,65610.0,64493.07,65387.99,4115.32826
2024-04-03 01:00:00+00:00,65388.0,65930.51,65090.0,65792.43,2368.5156
2024-04-03 02:00:00+00:00,65792.42,66052.0,65683.74,65906.49,1601.22687
2024-04-03 03:00:00+00:00,65906.49,66288.88,65764.0,66225.79,1266.0589
2024-04-03 04:00:00+00:00,66225.79,66478.59,66120.0,66320.41,1350.05763
2024-04-03 05:00:00+00:00,66320.41,66363.64,65920.0,66077.1,1214.21918
2024-04-03 06:00:00+00:00,66077.11,66377.0,66052.0,66350.79,881.64606
2024-04-03 07:00:00+00:00,66350.79,66483.87,66113.31,66135.99,1075.88661
2024-04-03 08:00:00+00:00,66135.98,66642.36,65990.0,66518.04,1982.33146
2024-04-03 09:00:00+00:00,66518.05,66637.43,66333.0,66484.58,1467.80154
2024-04-03 10:00:00+00:00,66484.57,66519.79,66020.0,66197.62,1502.92494
2024-04-03 11:00:00+00:00,66197.63,66224.0,65538.06,66059.76,1536.86632
2024-04-03 12:00:00+00:00,66059.75,66220.0,65729.73,65899.99,1284.22549
2024-04-03 13:00:00+00:00,65900.0,66020.83,65635.01,65804.01,1168.07952
2024-04-03 14:00:00+00:00,65804.01,66903.63,65804.0,66627.93,2936.82332
2024-04-03 15:00:00+00:00,66627.93,66648.0,65715.67,65836.01,1934.31631
2024-04-03 16:00:00+00:00,65836.02,66550.0,65790.21,66194.5,1953.60463
2024-04-03 17:00:00+00:00,66194.51,66376.0,65829.87,65952.01,1113.00368
2024-04-03 18:00:00+00:00,65952.0,66119.68,65451.62,66003.07,1784.2171
2024-04-03 19:00:00+00:00,66003.08,66150.0,65714.29,65784.0,1581.17411
2024-04-03 20:00:00+00:00,65784.01,65840.0,65531.92,65712.01,2058.69155
2024-04-03 21:00:00+00:00,65712.0,65935.48,65476.63,65918.71,1300.727
2024-04-03 22:00:00+00:00,65918.71,66243.05,65851.07,66140.0,1819.95061
2024-04-03 23:00:00+00:00,66140.01,66297.4,65950.0,65963.28,589.54109
2024-04-04 00:00:00+00:00,65963.27,66354.83,65824.0,66288.0,827.75629
2024-04-04 01:00:00+00:00,66288.0,66296.0,66020.0,66143.99,538.36643
2024-04-04 02:00:00+00:00,66143.99,66152.0,65454.55,65744.38,1570.0426
2024-04-04 03:00:00+00:00,65744.38,65796.59,65542.03,65620.01,833.96919
2024-04-04 04:00:00+00:00,65620.0,65699.43,65064.52,65480.41,1613.65293
2024-04-04 05:00:00+00:00,65480.41,65710.58,65384.0,65591.57,725.26904
2024-04-04 06:00:00+00:00,65591.57,65814.69,65548.67,65768.0,650.47753
2024-04-04 07:00:00+00:00,65768.01,66290.32,65661.05,66091.6,1749.91757
2024-04-04 08:00:00+00:00,66091.59,66435.02,66028.0,66220.01,1001.80238
2024-04-04 09:00:00+00:00,66220.02,66406.55,66172.0,66273.37,707.28432
2024-04-04 10:00:00+00:00,66273.38,66468.99,66141.27,66278.62,833.255
2024-04-04 11:00:00+00:00,66278.61,66431.34,66108.85,66353.67,886.30026
2024-04-04 12:00:00+00:00,66353.68,66816.66,66330.56,66709.0,2110.78859
2024-04-04 13:00:00+00:00,66709.0,67500.0,66690.0,67242.15,3459.83249
2024-04-04 14:00:00+00:00,67242.14,67927.69,67075.7,67691.97,3384.05973
2024-04-04 15:00:00+00:00,67691.98,67808.0,67428.57,67647.99,1840.61889
2024-04-04 16:00:00+00:00,67648.0,68188.0,67526.5,67807.64,2087.67665
2024-04-04 17:00:00+00:00,67807.65,68896.1,67721.41,68849.18,2272.37867
2024-04-04 18:00:00+00:00,68849.18,69309.91,68510.63,68593.5,4368.6816
2024-04-04 19:00:00+00:00,68593.5,69086.23,68334.24,68500.0,2553.96967
2024-04-04 20:00:00+00:00,68500.0,68551.99,67320.0,67931.26,3868.35856
2024-04-04 21:00:00+00:00,67931.26,68148.69,67495.0,67787.9,1401.80098
2024-04-04 22:00:00+00:00,67787.91,68051.94,67604.93,67937.05,737.03732
2024-04-04 23:00:00+00:00,67937.06,68565.54,67889.2,68487.79,1487.18784
2024-04-05 00:00:00+00:00,68487.8,68756.67,68166.66,68606.0,1175.08722
2024-04-05 01:00:00+00:00,68606.01,68615.58,67760.93,68160.0,1670.1897
2024-04-05 02:00:00+00:00,68160.0,68161.82,67435.67,67600.0,1715.61727
2024-04-05 03:00:00+00:00,67599.99,68033.33,67570.0,67863.99,1213.46103
2024-04-05 04:00:00+00:00,67864.0,68028.0,67450.01,67647.99,1133.66513
2024-04-05 05:00:00+00:00,67648.0,67750.99,66380.0,66888.04,2488.49304
2024-04-05 06:00:00+00:00,66888.03,67179.56,66770.86,67140.56,1020.72921
2024-04-05 07:00:00+00:00,67140.56,67144.55,66832.5,66930.74,1015.3219
2024-04-05 08:00:00+00:00,66930.75,67684.26,66917.74,67151.21,1465.32326
2024-04-05 09:00:00+00:00,67151.2,67151.21,66383.01,66805.98,1896.92624
2024-04-05 10:00:00+00:00,66805.99,67213.84,66708.01,67034.65,1184.71947
2024-04-05 11:00:00+00:00,67034.66,67087.98,66388.0,66478.0,1373.76533
